page_id,page_namespace,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
3011,0,Thomas_More,0,0,0.999697155785,bytearray(b'20230824193811'),bytearray(b'20230824193811'),3350273,25290,bytearray(b'wikitext'),
247670,1,Thomas_More,0,1,9.001228e-06,bytearray(b'20220525151226'),bytearray(b'20220525151226'),3117413,257,bytearray(b'wikitext'),
184757,0,Thomas_Müntzer,0,0,0.744415836512,bytearray(b'20230610034408'),bytearray(b'20230610034408'),3314134,7862,bytearray(b'wikitext'),
355,0,Thomas_Paine,0,0,0.34482562558,bytearray(b'20231023013357'),bytearray(b'20231023013409'),3377498,141557,bytearray(b'wikitext'),
2676,1,Thomas_Paine,0,0,0.366987124256,bytearray(b'20220903033707'),bytearray(b'20220903005901'),2218700,14272,bytearray(b'wikitext'),
6491,0,Thomas_Sowell,0,0,0.041344096121,bytearray(b'20231210142614'),bytearray(b'20231210142614'),3415820,46548,bytearray(b'wikitext'),
103678,1,Thomas_Sowell,0,0,0.794233580213,bytearray(b'20200727015145'),bytearray(b'20200727015145'),2831568,6187,bytearray(b'wikitext'),
204608,14,Thought,0,0,0.02830842075,bytearray(b'20231201011408'),bytearray(b'20231201011447'),3014012,100,bytearray(b'wikitext'),
126647,0,Thought,0,0,0.838001386733,bytearray(b'20231221212623'),bytearray(b'20231221212609'),3426102,60331,bytearray(b'wikitext'),
131358,1,Thought,0,0,0.67188620048,bytearray(b'20220903040716'),bytearray(b'20220903010700'),3101948,1138,bytearray(b'wikitext'),
140048,0,Thoughts,1,1,0.856994558873,bytearray(b'20231221212624'),bytearray(b'20230226181030'),1507078,21,bytearray(b'wikitext'),
106187,1,Thucydides,0,0,0.949342177414,bytearray(b'20200917092058'),bytearray(b'20200917092058'),2858480,1776,bytearray(b'wikitext'),
22853,0,Thucydides,0,0,0.124488658454,bytearray(b'20231211145408'),bytearray(b'20231211145408'),3416849,40162,bytearray(b'wikitext'),
126020,0,Time,0,0,0.280026654277,bytearray(b'20231231153028'),bytearray(b'20231231153028'),3434157,257072,bytearray(b'wikitext'),
25859,14,Time,0,0,0.431170902469,bytearray(b'20231230164147'),bytearray(b'20231230164243'),2917178,155,bytearray(b'wikitext'),
4119,1,Time,0,0,0.586720612639,bytearray(b'20221105150105'),bytearray(b'20221105150032'),3188182,12488,bytearray(b'wikitext'),
247217,10,Time,0,1,0.882199040879,bytearray(b'20231228174632'),bytearray(b'20231228174658'),3109331,131,bytearray(b'wikitext'),
247218,828,Time,0,0,0.316774448523,bytearray(b'20231228072401'),bytearray(b'20231228072455'),3180552,21634,bytearray(b'Scribunto'),
91366,2,Times,0,1,0.048335144118,bytearray(b'20230306073732'),bytearray(b'20230306073732'),810840,107,bytearray(b'wikitext'),
142869,0,Times,0,0,0.422539258184,bytearray(b'20231028202516'),bytearray(b'20231028202516'),3388450,4290,bytearray(b'wikitext'),
126236,0,Today,0,0,0.299826321514,bytearray(b'20230816093512'),bytearray(b'20230816093512'),3345957,8268,bytearray(b'wikitext'),
4244,0,Tolerance,0,0,0.751415048319,bytearray(b'20231206103654'),bytearray(b'20231206103654'),3412802,15030,bytearray(b'wikitext'),
14021,1,Tolerance,0,0,0.258169207098,bytearray(b'20230305233553'),bytearray(b'20230305233552'),1722852,879,bytearray(b'wikitext'),
154695,1,Torture,0,0,0.745369150788,bytearray(b'20220327175327'),bytearray(b'20220827215745'),3091916,950,bytearray(b'wikitext'),
71343,0,Torture,0,0,0.064873219986,bytearray(b'20231121134102'),bytearray(b'20231121134245'),3334328,26635,bytearray(b'wikitext'),
134012,0,Totalitarianism,0,0,0.052367001407,bytearray(b'20231229003416'),bytearray(b'20231229003416'),3432061,35061,bytearray(b'wikitext'),
149694,1,Tradition,0,0,0.334540980732,bytearray(b'20230519032737'),bytearray(b'20230519032737'),2149040,1292,bytearray(b'wikitext'),
13840,0,Tradition,0,0,0.866855476068,bytearray(b'20240101000119'),bytearray(b'20240101000201'),3109217,7721,bytearray(b'wikitext'),
133996,0,Tree,1,1,0.311736788822,bytearray(b'20231126120313'),bytearray(b'20230226163649'),1412237,19,bytearray(b'wikitext'),
227334,14,Trees,0,0,0.283581843685,bytearray(b'20210301135840'),bytearray(b'20200518084421'),2796595,34,bytearray(b'wikitext'),
132226,1,Trees,0,0,0.017468430639,bytearray(b'20230520182448'),bytearray(b'20230520182448'),1982649,15682,bytearray(b'wikitext'),
126240,0,Trees,0,0,0.350398185695,bytearray(b'20231229095930'),bytearray(b'20231229100209'),3407330,54161,bytearray(b'wikitext'),
126243,0,Trouble,0,0,0.663806230531,bytearray(b'20230715025610'),bytearray(b'20230715025718'),2702327,4208,bytearray(b'wikitext'),
143435,0,True,1,1,0.237102004709,bytearray(b'20231226120720'),bytearray(b'20230226185925'),1553222,19,bytearray(b'wikitext'),
126543,0,Trust,0,0,0.695346722797,bytearray(b'20231004194123'),bytearray(b'20231004194147'),3318163,10728,bytearray(b'wikitext'),
90757,1,Trust,0,0,0.702350429314,bytearray(b'20220903035117'),bytearray(b'20220903010140'),1446991,14,bytearray(b'wikitext'),
21742,1,Truth,0,0,0.06937120587,bytearray(b'20230706215325'),bytearray(b'20230706215325'),3327767,12748,bytearray(b'wikitext'),
126544,0,Truth,0,0,0.059362262515,bytearray(b'20231226120319'),bytearray(b'20231226120319'),3429393,257513,bytearray(b'wikitext'),
72695,1,Turkey,0,0,0.952925606335,bytearray(b'20221125025059'),bytearray(b'20221125030111'),1466825,261,bytearray(b'wikitext'),
126533,0,Turkey,0,0,0.868948298809,bytearray(b'20231229032104'),bytearray(b'20231229032147'),3430351,26956,bytearray(b'wikitext'),
200805,14,Turkey,0,0,0.878961291107,bytearray(b'20231214161318'),bytearray(b'20231214161400'),3244697,269,bytearray(b'wikitext'),
113738,1,Tyranny,0,0,0.932945759624,bytearray(b'20220903035949'),bytearray(b'20220903010419'),2862221,2850,bytearray(b'wikitext'),
126535,0,Tyranny,0,0,0.279488809694,bytearray(b'20231202121811'),bytearray(b'20231202121811'),3410754,34227,bytearray(b'wikitext'),
39972,0,USA,1,0,0.563654975415,bytearray(b'20231226151351'),bytearray(b'20200723133708'),2830124,27,bytearray(b'wikitext'),
217091,1,Ukraine,0,0,0.03051715617,bytearray(b'20220402162255'),bytearray(b'20220402162255'),3094193,5326,bytearray(b'wikitext'),
220468,14,Ukraine,0,0,0.093110099333,bytearray(b'20231230160448'),bytearray(b'20231230160555'),3257013,183,bytearray(b'wikitext'),
152349,0,Ukraine,0,0,0.69011817234,bytearray(b'20231230071134'),bytearray(b'20231230071134'),3433294,35009,bytearray(b'wikitext'),
142688,0,Understand,1,1,0.798393997501,bytearray(b'20230816134108'),bytearray(b'20230226184800'),1544896,27,bytearray(b'wikitext'),
142620,0,Understanding,0,0,0.776368224888,bytearray(b'20230910145534'),bytearray(b'20230910145600'),3346008,35333,bytearray(b'wikitext'),
188183,1,Understanding,0,0,0.380850708424,bytearray(b'20230519013945'),bytearray(b'20230519013945'),2143721,0,bytearray(b'wikitext'),
142721,0,Understood,1,1,0.82200474096,bytearray(b'20230816134108'),bytearray(b'20230226184818'),1545408,27,bytearray(b'wikitext'),
89294,0,United_Kingdom,0,0,0.970253372054,bytearray(b'20231221191333'),bytearray(b'20231221191321'),3425975,33835,bytearray(b'wikitext'),
96757,14,United_Kingdom,0,0,0.142970560346,bytearray(b'20231231081006'),bytearray(b'20231221234341'),3015476,105,bytearray(b'wikitext'),
112895,1,United_Kingdom,0,0,0.518056747425,bytearray(b'20220406175518'),bytearray(b'20220406175517'),3096262,7041,bytearray(b'wikitext'),
202851,14,United_Nations,0,0,0.660369428474,bytearray(b'20231114133905'),bytearray(b'20231104032142'),2681237,140,bytearray(b'wikitext'),
133172,0,United_Nations,0,0,0.522017498137,bytearray(b'20231221183532'),bytearray(b'20231221183510'),3425923,67654,bytearray(b'wikitext'),
126294,0,United_States,0,0,0.963622964921,bytearray(b'20231230042248'),bytearray(b'20231226151346'),3429683,597256,bytearray(b'wikitext'),
42295,14,United_States,0,0,0.37678499792,bytearray(b'20231218101105'),bytearray(b'20231218101204'),3015441,225,bytearray(b'wikitext'),
21640,1,United_States,0,0,0.381232377961,bytearray(b'20220903033708'),bytearray(b'20220903005904'),3104245,47814,bytearray(b'wikitext'),
251908,15,United_States_Armed_Forces,0,1,0.656068961521,bytearray(b'20221106184856'),bytearray(b'20221106184856'),3188651,346,bytearray(b'wikitext'),
183742,0,United_States_Armed_Forces,0,0,0.140159876547,bytearray(b'20231228195330'),bytearray(b'20231228195330'),3431880,162567,bytearray(b'wikitext'),
204391,14,United_States_Armed_Forces,0,0,0.447553367832,bytearray(b'20231006030521'),bytearray(b'20231006030524'),3188650,145,bytearray(b'wikitext'),
98603,0,United_States_Congress,0,0,0.451819010296,bytearray(b'20231219054400'),bytearray(b'20231219054433'),3400755,37171,bytearray(b'wikitext'),
98649,1,United_States_Congress,0,1,0.922275472584,bytearray(b'20230226111420'),bytearray(b'20230226111420'),888041,250,bytearray(b'wikitext'),
34075,1,United_States_Constitution,0,0,0.514214745712,bytearray(b'20230703202155'),bytearray(b'20230703202154'),2332822,581,bytearray(b'wikitext'),
19136,0,United_States_Constitution,0,0,0.687607730913,bytearray(b'20231226084206'),bytearray(b'20231226084223'),3406345,97596,bytearray(b'wikitext'),
204705,14,United_States_Constitution,0,0,0.631168910376,bytearray(b'20231102132139'),bytearray(b'20231102132139'),3392294,294,bytearray(b'wikitext'),
126536,0,Unity,0,0,0.54733114716,bytearray(b'20231128230511'),bytearray(b'20231128230511'),3408644,36466,bytearray(b'wikitext'),
86947,2,Unity,0,0,0.3878215401,bytearray(b'20220625100711'),bytearray(b'20220625100750'),1197374,30,bytearray(b'wikitext'),
86948,3,Unity,0,0,0.067632173633,bytearray(b'20230225193815'),bytearray(b'20230225193815'),763996,31,bytearray(b'wikitext'),
154590,1,Unity,0,0,0.453001186349,bytearray(b'20230520181346'),bytearray(b'20230520181346'),1833057,1293,bytearray(b'wikitext'),
148344,0,Universal,1,1,0.201898988844,bytearray(b'20231212082650'),bytearray(b'20230226200557'),1626410,22,bytearray(b'wikitext'),
4085,1,Universe,0,0,0.203025477102,bytearray(b'20231212082721'),bytearray(b'20231212082721'),3417768,2157,bytearray(b'wikitext'),
4086,0,Universe,0,0,0.763892291004,bytearray(b'20231215115816'),bytearray(b'20231215115839'),3417767,21064,bytearray(b'wikitext'),
131063,0,Utopia,0,0,0.12887199826,bytearray(b'20231129205804'),bytearray(b'20231129205804'),3409264,40212,bytearray(b'wikitext'),
142015,0,Value,1,1,0.134750107031,bytearray(b'20230325200639'),bytearray(b'20230226183334'),1536571,28,bytearray(b'wikitext'),
141945,0,Values,1,1,0.523960738889,bytearray(b'20230325200639'),bytearray(b'20230226183218'),1535612,28,bytearray(b'wikitext'),
126538,0,Vanity,0,0,0.345415999693,bytearray(b'20231225223035'),bytearray(b'20231225223037'),3329755,15693,bytearray(b'wikitext'),
94218,1,Veganism,0,0,0.944381764306,bytearray(b'20230226023847'),bytearray(b'20230226023846'),831129,308,bytearray(b'wikitext'),
16640,0,Veganism,0,0,0.267623361404,bytearray(b'20231227165406'),bytearray(b'20231227165406'),3430774,101151,bytearray(b'wikitext'),
1668,0,Vegetarianism,0,0,0.901579720388,bytearray(b'20231227165431'),bytearray(b'20231227165431'),3430775,225622,bytearray(b'wikitext'),
12338,1,Vegetarianism,0,0,0.575204980423,bytearray(b'20230703193925'),bytearray(b'20230703193924'),2407041,24910,bytearray(b'wikitext'),
128669,14,Vegetarianism,0,0,0.479924247744,bytearray(b'20230814102847'),bytearray(b'20230814102937'),3218343,78,bytearray(b'wikitext'),
369,0,Victor_Hugo,0,0,0.453103431246,bytearray(b'20231219182840'),bytearray(b'20231219182840'),3424051,54571,bytearray(b'wikitext'),
370,1,Victor_Hugo,0,0,0.011948834645,bytearray(b'20210930150616'),bytearray(b'20210105170601'),2911995,4536,bytearray(b'wikitext'),
55966,0,Victory,0,0,0.115012977466,bytearray(b'20231219165009'),bytearray(b'20231219165053'),3075742,20392,bytearray(b'wikitext'),
148801,1,Victory,0,0,0.559876697138,bytearray(b'20230306083205'),bytearray(b'20230306083205'),1721241,963,bytearray(b'wikitext'),
176896,14,Vietnam_War,0,0,0.129281224442,bytearray(b'20231015183815'),bytearray(b'20231015183830'),2913990,368,bytearray(b'wikitext'),
192358,1,Vietnam_War,0,0,0.817306039174,bytearray(b'20230519002050'),bytearray(b'20230519002049'),2194511,618,bytearray(b'wikitext'),
146620,0,Vietnam_War,0,0,0.996272628089,bytearray(b'20231220214732'),bytearray(b'20231220214732'),3425183,256702,bytearray(b'wikitext'),
121328,0,Vilfredo_Pareto,0,0,0.224734073627,bytearray(b'20231120151655'),bytearray(b'20231120151700'),3342033,4022,bytearray(b'wikitext'),
74014,1,Violence,0,0,0.917152393103,bytearray(b'20201214154246'),bytearray(b'20201003103128'),2868149,1074,bytearray(b'wikitext'),
241524,14,Violence,0,0,0.584617233528,bytearray(b'20231224081155'),bytearray(b'20231224081223'),3133642,72,bytearray(b'wikitext'),
3636,0,Violence,0,0,0.017601648354,bytearray(b'20230923025834'),bytearray(b'20230923025834'),3367790,34901,bytearray(b'wikitext'),
27534,1,Virgil,0,0,0.496193397026,bytearray(b'20230607201510'),bytearray(b'20230607201509'),2236493,12371,bytearray(b'wikitext'),
193170,14,Virgil,0,0,0.823378568497,bytearray(b'20231103204312'),bytearray(b'20231103204339'),2395674,140,bytearray(b'wikitext'),
3135,0,Virgil,0,0,0.457296473187,bytearray(b'20230808164551'),bytearray(b'20230808164630'),3161279,69393,bytearray(b'wikitext'),
231010,14,Virtue,1,1,0.266147369633,bytearray(b'20210826161638'),bytearray(b'20200906130529'),2851270,31,bytearray(b'wikitext'),
138701,1,Virtue,0,1,0.295571408335,bytearray(b'20230226175421'),bytearray(b'20230226175421'),1485317,1411,bytearray(b'wikitext'),
2746,0,Virtue,0,0,0.606500209592,bytearray(b'20230905110111'),bytearray(b'20230905110159'),3313358,29072,bytearray(b'wikitext'),
209253,1,Vision,0,0,0.106704999865,bytearray(b'20220903042955'),bytearray(b'20220903011259'),2525254,2008,bytearray(b'wikitext'),
126190,0,Vision,0,0,0.955709991205,bytearray(b'20231112160022'),bytearray(b'20231112160022'),3399046,11384,bytearray(b'wikitext'),
1710,0,Vladimir_Lenin,0,0,0.727327443067,bytearray(b'20231222135723'),bytearray(b'20231222135711'),3426688,206778,bytearray(b'wikitext'),
4771,1,Vladimir_Lenin,0,0,0.147177570156,bytearray(b'20220903033707'),bytearray(b'20220903005902'),3095156,36266,bytearray(b'wikitext'),
3614,0,Vladimir_Putin,0,0,0.214097525093,bytearray(b'20231228175639'),bytearray(b'20231228175639'),3431766,210715,bytearray(b'wikitext'),
68448,1,Vladimir_Putin,0,0,0.163808628932,bytearray(b'20221030050954'),bytearray(b'20221030045253'),3184441,10835,bytearray(b'wikitext'),
126256,0,Voice,0,0,0.618931056636,bytearray(b'20231226173220'),bytearray(b'20231226173220'),3429844,7467,bytearray(b'wikitext'),
3658,1,Voltaire,0,0,0.915152930615,bytearray(b'20230815000323'),bytearray(b'20220419232445'),3101365,55771,bytearray(b'wikitext'),
135,0,Voltaire,0,0,0.942256937242,bytearray(b'20231214035750'),bytearray(b'20231214035841'),3397378,101923,bytearray(b'wikitext'),
37155,1,W._E._B._Du_Bois,0,0,0.983885002125,bytearray(b'20230306071810'),bytearray(b'20230306071809'),1686998,4450,bytearray(b'wikitext'),
24310,0,W._E._B._Du_Bois,0,0,0.54955879312,bytearray(b'20231230200445'),bytearray(b'20231230200546'),3404806,57876,bytearray(b'wikitext'),
100800,0,WP:SOCK,0,0,0.580612949732,bytearray(b'20230206141042'),bytearray(b'20230206141247'),2919408,166,bytearray(b'wikitext'),
328,0,Walt_Whitman,0,0,0.350288765202,bytearray(b'20231124201920'),bytearray(b'20231124201920'),3406336,37098,bytearray(b'wikitext'),
194488,1,Walt_Whitman,0,0,0.852008530063,bytearray(b'20230607194045'),bytearray(b'20230607194045'),2232130,292,bytearray(b'wikitext'),
14158,0,Walter_Scott,0,0,0.238038996677,bytearray(b'20231125202706'),bytearray(b'20231125202540'),3407065,38218,bytearray(b'wikitext'),
20079,1,Walter_Scott,0,0,0.938466868307,bytearray(b'20230519174555'),bytearray(b'20230305193745'),1830920,5656,bytearray(b'wikitext'),
126539,0,War,0,0,0.376893192868,bytearray(b'20231222133946'),bytearray(b'20231222133935'),3426668,299498,bytearray(b'wikitext'),
2767,1,War,0,0,0.576038940147,bytearray(b'20230815000323'),bytearray(b'20230724004710'),3335531,121879,bytearray(b'wikitext'),
10980,14,War,0,0,0.897864471656,bytearray(b'20231226181159'),bytearray(b'20231226181157'),3391552,202,bytearray(b'wikitext'),
141686,0,Wars,1,1,0.699488359331,bytearray(b'20231222133947'),bytearray(b'20230226182730'),1532731,17,bytearray(b'wikitext'),
230627,14,"Washington,_D.C.",0,0,0.309809409893,bytearray(b'20231213154729'),bytearray(b'20231213154806'),2844444,62,bytearray(b'wikitext'),
21066,0,"Washington,_D.C.",0,0,0.427740344848,bytearray(b'20231230174810'),bytearray(b'20231230174810'),3433597,22469,bytearray(b'wikitext'),
115249,1,"Washington,_D.C.",0,0,0.721465754869,bytearray(b'20220903035949'),bytearray(b'20220903010420'),1721541,267,bytearray(b'wikitext'),
150344,1,Water,0,0,0.693613883624,bytearray(b'20230520181530'),bytearray(b'20230520181530'),1973016,1686,bytearray(b'wikitext'),
126540,0,Water,0,0,0.876426007233,bytearray(b'20240101061545'),bytearray(b'20240101061545'),3434535,26571,bytearray(b'wikitext'),
154664,1,Weakness,0,0,0.417572385054,bytearray(b'20230703222547'),bytearray(b'20230703222546'),2346388,6737,bytearray(b'wikitext'),
126541,0,Weakness,0,0,0.546463175843,bytearray(b'20230721201414'),bytearray(b'20230721201456'),2964443,13750,bytearray(b'wikitext'),
224766,14,Wealth,0,0,0.180287117087,bytearray(b'20231201002234'),bytearray(b'20231201002307'),2771719,39,bytearray(b'wikitext'),
126542,0,Wealth,0,0,0.059269689844,bytearray(b'20231231014928'),bytearray(b'20231231014928'),3433924,92225,bytearray(b'wikitext'),
8399,1,Wealth,0,0,0.883532754332,bytearray(b'20230305233449'),bytearray(b'20230305233449'),1561709,4042,bytearray(b'wikitext'),
130407,0,Weapon,0,0,0.338811453608,bytearray(b'20230929081431'),bytearray(b'20230929081431'),3371255,19047,bytearray(b'wikitext'),
219654,0,White_people,0,0,0.265142447704,bytearray(b'20231227233605'),bytearray(b'20231227233605'),3430986,6047,bytearray(b'wikitext'),
152468,0,Whole,1,1,0.794601870476,bytearray(b'20230819005341'),bytearray(b'20230306085633'),1681206,20,bytearray(b'wikitext'),
214772,14,Wikipedia,0,0,0.694867188317,bytearray(b'20231220060337'),bytearray(b'20231116000411'),3401422,165,bytearray(b'wikitext'),
14178,1,Wikipedia,0,0,0.255081353232,bytearray(b'20231102132940'),bytearray(b'20231102132940'),3392300,5534,bytearray(b'wikitext'),
13094,11,Wikipedia,0,0,0.609464077475,bytearray(b'20230812034034'),bytearray(b'20230712022813'),3329825,3410,bytearray(b'wikitext'),
5712,0,Wikipedia,0,0,0.988263947708,bytearray(b'20231220060336'),bytearray(b'20231220060336'),3424555,137201,bytearray(b'wikitext'),
3655,10,Wikipedia,0,0,0.98492183815,bytearray(b'20231213100847'),bytearray(b'20231213100918'),1705730,1535,bytearray(b'wikitext'),
236024,1,Will,0,0,0.36590387389,bytearray(b'20220903042955'),bytearray(b'20220903011300'),2936429,14,bytearray(b'wikitext'),
127627,0,Will,0,0,0.097914268145,bytearray(b'20231216221358'),bytearray(b'20231216221416'),1301061,817,bytearray(b'wikitext'),
3160,0,Will_Durant,0,0,0.881379634087,bytearray(b'20231213022831'),bytearray(b'20231213022831'),3418758,34711,bytearray(b'wikitext'),
100698,1,Will_Durant,0,0,0.44639605951,bytearray(b'20231105003758'),bytearray(b'20231105003754'),3394373,8805,bytearray(b'wikitext'),
